movieId,title,genres
1403,Caro Diario (Dear Diary) (1994),Unknown
1404,Withnail and I (1987),Unknown
1405,Boy's Life 2 (1997),Unknown
1406,When Night Is Falling (1995),Unknown
1407,"Specialist, The (1994)",Unknown
1408,Gordy (1995),Unknown
1409,"Swan Princess, The (1994)",Unknown
1410,Harlem (1993),Unknown
1411,Barbarella (1968),Unknown
1412,Land Before Time III: The Time of the Great Giving (1995) (V),Unknown
1413,Street Fighter (1994),Unknown
1414,Coldblooded (1995),Unknown
1415,"Next Karate Kid, The (1994)",Unknown
1416,No Escape (1994),Unknown
1417,"Turning, The (1992)",Unknown
1418,"Joy Luck Club, The (1993)",Unknown
1419,Highlander III: The Sorcerer (1994),Unknown
1420,Gilligan's Island: The Movie (1998),Unknown
1421,My Crazy Life (Mi vida loca) (1993),Unknown
1422,Suture (1993),Unknown
1423,"Walking Dead, The (1995)",Unknown
1424,I Like It Like That (1994),Unknown
1425,I'll Do Anything (1994),Unknown
1426,Grace of My Heart (1996),Unknown
1427,Drunks (1995),Unknown
1428,SubUrbia (1997),Unknown
1429,Sliding Doors (1998),Unknown
1430,Ill Gotten Gains (1997),Unknown
1431,Legal Deceit (1997),Unknown
1432,"Mighty, The (1998)",Unknown
1433,Men of Means (1998),Unknown
1434,Shooting Fish (1997),Unknown
1435,"Steal Big, Steal Little (1995)",Unknown
1436,Mr. Jones (1993),Unknown
1437,House Party 3 (1994),Unknown
1438,Panther (1995),Unknown
1439,Jason's Lyric (1994),Unknown
1440,Above the Rim (1994),Unknown
1441,Moonlight and Valentino (1995),Unknown
1442,"Scarlet Letter, The (1995)",Unknown
1443,8 Seconds (1994),Unknown
1444,That Darn Cat! (1965),Unknown
1445,Ladybird Ladybird (1994),Unknown
1446,"Bye Bye, Love (1995)",Unknown
1447,Century (1993),Unknown
1448,My Favorite Season (1993),Unknown
1449,Pather Panchali (1955),Unknown
1450,Golden Earrings (1947),Unknown
1451,Foreign Correspondent (1940),Unknown
1452,Lady of Burlesque (1943),Unknown
1453,Angel on My Shoulder (1946),Unknown
1454,Angel and the Badman (1947),Unknown
1455,"Outlaw, The (1943)",Unknown
1456,Beat the Devil (1954),Unknown
1457,Love Is All There Is (1996),Unknown
1458,"Damsel in Distress, A (1937)",Unknown
1459,Madame Butterfly (1995),Unknown
1460,Sleepover (1995),Unknown
1461,Here Comes Cookie (1935),Unknown
1462,"Thieves (Voleurs, Les) (1996)",Unknown
1463,"Boys, Les (1997)",Unknown
1464,"Stars Fell on Henrietta, The (1995)",Unknown
1465,Last Summer in the Hamptons (1995),Unknown
1466,Margaret's Museum (1995),Unknown
1467,"Saint of Fort Washington, The (1993)",Unknown
1468,"Cure, The (1995)",Unknown
1469,Tom and Huck (1995),Unknown
1470,Gumby: The Movie (1995),Unknown
1471,Hideaway (1995),Unknown
1472,"Visitors, The (Visiteurs, Les) (1993)",Unknown
1473,"Little Princess, The (1939)",Unknown
1474,Nina Takes a Lover (1994),Unknown
1475,Bhaji on the Beach (1993),Unknown
1476,Raw Deal (1948),Unknown
1477,Nightwatch (1997),Unknown
1478,Dead Presidents (1995),Unknown
1479,Reckless (1995),Unknown
1480,Herbie Rides Again (1974),Unknown
1481,S.F.W. (1994),Unknown
1482,"Gate of Heavenly Peace, The (1995)",Unknown
1483,"Man in the Iron Mask, The (1998)",Unknown
1484,"Jerky Boys, The (1994)",Unknown
1485,"Colonel Chabert, Le (1994)",Unknown
1486,Girl in the Cadillac (1995),Unknown
1487,Even Cowgirls Get the Blues (1993),Unknown
1488,Germinal (1993),Unknown
1489,Chasers (1994),Unknown
1490,Fausto (1993),Unknown
1491,Tough and Deadly (1995),Unknown
1492,Window to Paris (1994),Unknown
1493,"Modern Affair, A (1995)",Unknown
1494,"Mostro, Il (1994)",Unknown
1495,Flirt (1995),Unknown
1496,Carpool (1996),Unknown
1497,"Line King: Al Hirschfeld, The (1996)",Unknown
1498,Farmer & Chase (1995),Unknown
1499,Grosse Fatigue (1994),Unknown
1500,Santa with Muscles (1996),Unknown
1501,Prisoner of the Mountains (Kavkazsky Plennik) (1996),Unknown
1502,Naked in New York (1994),Unknown
1503,Gold Diggers: The Secret of Bear Mountain (1995),Unknown
1504,"Bewegte Mann, Der (1994)",Unknown
1505,Killer: A Journal of Murder (1995),Unknown
1506,Nelly & Monsieur Arnaud (1995),Unknown
1507,Three Lives and Only One Death (1996),Unknown
1508,"Babysitter, The (1995)",Unknown
1509,Getting Even with Dad (1994),Unknown
1510,Mad Dog Time (1996),Unknown
1511,Children of the Revolution (1996),Unknown
1512,"World of Apu, The (Apur Sansar) (1959)",Unknown
1513,Sprung (1997),Unknown
1514,Dream With the Fishes (1997),Unknown
1515,Wings of Courage (1995),Unknown
1516,"Wedding Gift, The (1994)",Unknown
1517,Race the Sun (1996),Unknown
1518,Losing Isaiah (1995),Unknown
1519,New Jersey Drive (1995),Unknown
1520,"Fear, The (1995)",Unknown
1521,Mr. Wonderful (1993),Unknown
1522,Trial by Jury (1994),Unknown
1523,"Good Man in Africa, A (1994)",Unknown
1524,Kaspar Hauser (1993),Unknown
1525,"Object of My Affection, The (1998)",Unknown
1526,Witness (1985),Unknown
1527,Senseless (1998),Unknown
1528,Nowhere (1997),Unknown
1529,Underground (1995),Unknown
1530,Jefferson in Paris (1995),Unknown
1531,Far From Home: The Adventures of Yellow Dog (1995),Unknown
1532,Foreign Student (1994),Unknown
1533,I Don't Want to Talk About It (De eso no se habla) (1993),Unknown
1534,Twin Town (1997),Unknown
1535,"Enfer, L' (1994)",Unknown
1536,Aiqing wansui (1994),Unknown
1537,Cosi (1996),Unknown
1538,All Over Me (1997),Unknown
1539,Being Human (1993),Unknown
1540,"Amazing Panda Adventure, The (1995)",Unknown
1541,"Beans of Egypt, Maine, The (1994)",Unknown
1542,"Scarlet Letter, The (1926)",Unknown
1543,Johns (1996),Unknown
1544,It Takes Two (1995),Unknown
1545,Frankie Starlight (1995),Unknown
1546,Shadows (Cienie) (1988),Unknown
1547,"Show, The (1995)",Unknown
1548,The Courtyard (1995),Unknown
1549,Dream Man (1995),Unknown
1550,Destiny Turns on the Radio (1995),Unknown
1551,"Glass Shield, The (1994)",Unknown
1552,"Hunted, The (1995)",Unknown
1553,"Underneath, The (1995)",Unknown
1554,Safe Passage (1994),Unknown
1555,"Secret Adventures of Tom Thumb, The (1993)",Unknown
1556,Condition Red (1995),Unknown
1557,Yankee Zulu (1994),Unknown
1558,Aparajito (1956),Unknown
1559,Hostile Intentions (1994),Unknown
1560,Clean Slate (Coup de Torchon) (1981),Unknown
1561,Tigrero: A Film That Was Never Made (1994),Unknown
1562,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Unknown
1563,"Promise, The (Versprechen, Das) (1994)",Unknown
1564,To Cross the Rubicon (1991),Unknown
1565,Daens (1992),Unknown
1566,"Man from Down Under, The (1943)",Unknown
1567,Careful (1992),Unknown
1568,Vermont Is For Lovers (1992),Unknown
1569,"Vie est belle, La (Life is Rosey) (1987)",Unknown
1570,Quartier Mozart (1992),Unknown
1571,Touki Bouki (Journey of the Hyena) (1973),Unknown
1572,Wend Kuuni (God's Gift) (1982),Unknown
1573,Spirits of the Dead (Tre passi nel delirio) (1968),Unknown
1574,Pharaoh's Army (1995),Unknown
1575,"I, Worst of All (Yo, la peor de todas) (1990)",Unknown
1576,"Hungarian Fairy Tale, A (1987)",Unknown
1577,"Death in the Garden (Mort en ce jardin, La) (1956)",Unknown
1578,"Collectionneuse, La (1967)",Unknown
1579,Baton Rouge (1988),Unknown
1580,Liebelei (1933),Unknown
1581,"Woman in Question, The (1950)",Unknown
1582,T-Men (1947),Unknown
1583,"Invitation, The (Zaproszenie) (1986)",Unknown
1584,"Symphonie pastorale, La (1946)",Unknown
1585,American Dream (1990),Unknown
1586,Lashou shentan (1992),Unknown
1587,Terror in a Texas Town (1958),Unknown
1588,Salut cousin! (1996),Unknown
1589,Schizopolis (1996),Unknown
1590,"To Have, or Not (1995)",Unknown
1591,Duoluo tianshi (1995),Unknown
1592,"Magic Hour, The (1998)",Unknown
1593,Death in Brunswick (1991),Unknown
1594,Everest (1998),Unknown
1595,Shopping (1994),Unknown
1596,Nemesis 2: Nebula (1995),Unknown
1597,Romper Stomper (1992),Unknown
1598,City of Industry (1997),Unknown
1599,Someone Else's America (1995),Unknown
1600,Guantanamera (1994),Unknown
1601,Office Killer (1997),Unknown
1602,"Price Above Rubies, A (1998)",Unknown
1603,Angela (1995),Unknown
1604,He Walked by Night (1948),Unknown
1605,Love Serenade (1996),Unknown
1606,Deceiver (1997),Unknown
1607,Hurricane Streets (1998),Unknown
1608,Buddy (1997),Unknown
1609,B*A*P*S (1997),Unknown
1610,"Truth or Consequences, N.M. (1997)",Unknown
1611,Intimate Relations (1996),Unknown
1612,"Leading Man, The (1996)",Unknown
1613,Tokyo Fist (1995),Unknown
1614,"Reluctant Debutante, The (1958)",Unknown
1615,Warriors of Virtue (1997),Unknown
1616,Desert Winds (1995),Unknown
1617,Hugo Pool (1997),Unknown
1618,King of New York (1990),Unknown
1619,All Things Fair (1996),Unknown
1620,"Sixth Man, The (1997)",Unknown
1621,Butterfly Kiss (1995),Unknown
1622,"Paris, France (1993)",Unknown
1623,"Cérémonie, La (1995)",Unknown
1624,Hush (1998),Unknown
1625,Nightwatch (1997),Unknown
1626,Nobody Loves Me (Keiner liebt mich) (1994),Unknown
1627,"Wife, The (1995)",Unknown
1628,Lamerica (1994),Unknown
1629,Nico Icon (1995),Unknown
1630,"Silence of the Palace, The (Saimt el Qusur) (1994)",Unknown
1631,"Slingshot, The (1993)",Unknown
1632,Land and Freedom (Tierra y libertad) (1995),Unknown
1633,Á köldum klaka (Cold Fever) (1994),Unknown
1634,Etz Hadomim Tafus (Under the Domin Tree) (1994),Unknown
1635,Two Friends (1986) ,Unknown
1636,Brothers in Trouble (1995),Unknown
1637,Girls Town (1996),Unknown
1638,Normal Life (1996),Unknown
1639,Bitter Sugar (Azucar Amargo) (1996),Unknown
1640,"Eighth Day, The (1996)",Unknown
1641,Dadetown (1995),Unknown
1642,Some Mother's Son (1996),Unknown
1643,Angel Baby (1995),Unknown
1644,Sudden Manhattan (1996),Unknown
1645,"Butcher Boy, The (1998)",Unknown
1646,Men With Guns (1997),Unknown
1647,Hana-bi (1997),Unknown
1648,"Niagara, Niagara (1997)",Unknown
1649,"Big One, The (1997)",Unknown
1650,"Butcher Boy, The (1998)",Unknown
1651,"Spanish Prisoner, The (1997)",Unknown
1652,Temptress Moon (Feng Yue) (1996),Unknown
1653,Entertaining Angels: The Dorothy Day Story (1996),Unknown
1654,Chairman of the Board (1998),Unknown
1655,"Favor, The (1994)",Unknown
1656,Little City (1998),Unknown
1657,Target (1995),Unknown
1658,"Substance of Fire, The (1996)",Unknown
1659,Getting Away With Murder (1996),Unknown
1660,Small Faces (1995),Unknown
1661,"New Age, The (1994)",Unknown
1662,Rough Magic (1995),Unknown
1663,Nothing Personal (1995),Unknown
1664,8 Heads in a Duffel Bag (1997),Unknown
1665,"Brother's Kiss, A (1997)",Unknown
1666,Ripe (1996),Unknown
1667,"Next Step, The (1995)",Unknown
1668,Wedding Bell Blues (1996),Unknown
1669,MURDER and murder (1996),Unknown
1670,Tainted (1998),Unknown
1671,"Further Gesture, A (1996)",Unknown
1672,Kika (1993),Unknown
1673,Mirage (1995),Unknown
1674,Mamma Roma (1962),Unknown
1675,"Sunchaser, The (1996)",Unknown
1676,"War at Home, The (1996)",Unknown
1677,Sweet Nothing (1995),Unknown
1678,Mat' i syn (1997),Unknown
1679,B. Monkey (1998),Unknown
1680,Sliding Doors (1998),Unknown
1681,You So Crazy (1994),Unknown
1682,Scream of Stone (Schrei aus Stein) (1991),Unknown
